,Date,Close,Volume,Stock
9883153,2010-07-28,9.3992,35301736,NVDA
9883154,2010-07-29,8.4709,71730824,NVDA
9883155,2010-07-30,8.5262,26520027,NVDA
9883156,2010-08-02,8.5172,24683966,NVDA
9883157,2010-08-03,8.2944,25728904,NVDA
9883158,2010-08-04,8.647,23051122,NVDA
9883159,2010-08-05,8.7582,21567817,NVDA
9883160,2010-08-06,8.8603,19933458,NVDA
9883161,2010-08-09,8.9439,12556909,NVDA
9883162,2010-08-10,8.5728,20800253,NVDA
9883163,2010-08-11,8.2388,21417232,NVDA
9883164,2010-08-12,8.313,35187817,NVDA
9883165,2010-08-13,8.7118,48424729,NVDA
9883166,2010-08-16,8.4893,21933064,NVDA
9883167,2010-08-17,8.6006,12965819,NVDA
9883168,2010-08-18,8.647,9350531,NVDA
9883169,2010-08-19,9.1667,43482185,NVDA
9883170,2010-08-20,9.2512,35158700,NVDA
9883171,2010-08-23,9.1114,20108653,NVDA
9883172,2010-08-24,9.0182,17254469,NVDA
9883173,2010-08-25,9.2036,20411333,NVDA
9883174,2010-08-26,9.0924,17714590,NVDA
9883175,2010-08-27,9.3894,28573551,NVDA
9883176,2010-08-30,8.9439,16240294,NVDA
9883177,2010-08-31,8.647,25091535,NVDA
9883178,2010-09-01,8.7214,22942608,NVDA
9883179,2010-09-02,8.8791,16066737,NVDA
9883180,2010-09-03,9.1851,15264292,NVDA
9883181,2010-09-07,9.2692,24229089,NVDA
9883182,2010-09-08,9.574,32964555,NVDA
9883183,2010-09-09,9.4461,18721791,NVDA
9883184,2010-09-10,9.3415,16417706,NVDA
9883185,2010-09-13,9.873,27365121,NVDA
9883186,2010-09-14,9.776,18804527,NVDA
9883187,2010-09-15,9.796,14970182,NVDA
9883188,2010-09-16,9.796,9816618,NVDA
9883189,2010-09-17,9.786,11233216,NVDA
9883190,2010-09-20,9.937,11934177,NVDA
9883191,2010-09-21,10.475,47951260,NVDA
9883192,2010-09-22,10.566,26942487,NVDA
9883193,2010-09-23,10.781,33425052,NVDA
9883194,2010-09-24,11.375,29261624,NVDA
9883195,2010-09-27,11.124,26929198,NVDA
9883196,2010-09-28,11.105,19485796,NVDA
9883197,2010-09-29,11.02,26269436,NVDA
9883198,2010-09-30,10.836,21204251,NVDA
9883199,2010-10-01,10.53,26919818,NVDA
9883200,2010-10-04,10.43,20195617,NVDA
9883201,2010-10-05,10.504,20289373,NVDA
9883202,2010-10-06,10.0,28496762,NVDA
9883203,2010-10-07,9.928,20518522,NVDA
9883204,2010-10-08,10.075,19048702,NVDA
9883205,2010-10-11,10.027,11927448,NVDA
9883206,2010-10-12,10.223,16290552,NVDA
9883207,2010-10-13,10.522,26103079,NVDA
9883208,2010-10-14,10.354,16092796,NVDA
9883209,2010-10-15,10.475,17243611,NVDA
9883210,2010-10-18,10.538,12075208,NVDA
9883211,2010-10-19,10.475,23324769,NVDA
9883212,2010-10-20,10.475,20573899,NVDA
9883213,2010-10-21,10.289,27287307,NVDA
9883214,2010-10-22,10.948,35638297,NVDA
9883215,2010-10-25,11.049,18137224,NVDA
9883216,2010-10-26,11.013,18193890,NVDA
9883217,2010-10-27,11.169,13375587,NVDA
9883218,2010-10-28,11.179,18981744,NVDA
9883219,2010-10-29,11.152,14944991,NVDA
9883220,2010-11-01,11.169,12770022,NVDA
9883221,2010-11-02,11.394,15656390,NVDA
9883222,2010-11-03,11.486,18100691,NVDA
9883223,2010-11-04,11.506,18851014,NVDA
9883224,2010-11-05,11.689,19809267,NVDA
9883225,2010-11-08,11.747,16305712,NVDA
9883226,2010-11-09,11.68,17091629,NVDA
9883227,2010-11-10,11.82,14031948,NVDA
9883228,2010-11-11,11.698,28923456,NVDA
9883229,2010-11-12,12.302,57710358,NVDA
9883230,2010-11-15,12.153,19760826,NVDA
9883231,2010-11-16,11.794,19919903,NVDA
9883232,2010-11-17,11.988,14867599,NVDA
9883233,2010-11-18,12.356,26758932,NVDA
9883234,2010-11-19,12.759,19305968,NVDA
9883235,2010-11-22,12.768,12416040,NVDA
9883236,2010-11-23,12.469,12335844,NVDA
9883237,2010-11-24,12.778,10718475,NVDA
9883238,2010-11-26,12.618,3856432,NVDA
9883239,2010-11-29,12.759,12610652,NVDA
9883240,2010-11-30,12.628,19426045,NVDA
9883241,2010-12-01,13.185,16882358,NVDA
9883242,2010-12-02,13.34,14261613,NVDA
9883243,2010-12-03,13.722,16330234,NVDA
9883244,2010-12-06,13.463,11810625,NVDA
9883245,2010-12-07,13.898,27633883,NVDA
9883246,2010-12-08,14.018,16523823,NVDA
9883247,2010-12-09,13.786,25390972,NVDA
9883248,2010-12-10,13.871,12176682,NVDA
9883249,2010-12-13,13.517,16412785,NVDA
9883250,2010-12-14,13.537,20347836,NVDA
9883251,2010-12-15,13.238,16818590,NVDA
9883252,2010-12-16,13.257,17025934,NVDA
9883253,2010-12-17,13.331,15963767,NVDA
9883254,2010-12-20,13.275,9265694,NVDA
9883255,2010-12-21,13.796,12579505,NVDA
9883256,2010-12-22,13.944,12879469,NVDA
9883257,2010-12-23,13.842,7377164,NVDA
9883258,2010-12-27,13.916,6884543,NVDA
9883259,2010-12-28,13.861,5234398,NVDA
9883260,2010-12-29,13.861,4787164,NVDA
9883261,2010-12-30,13.907,4701188,NVDA
9883262,2010-12-31,14.29,10537193,NVDA
9883263,2011-01-03,14.679,22021392,NVDA
9883264,2011-01-04,14.631,17551210,NVDA
9883265,2011-01-05,15.753,38381239,NVDA
9883266,2011-01-06,17.934,94085822,NVDA
9883267,2011-01-07,18.437,69510476,NVDA
9883268,2011-01-10,19.14,46828933,NVDA
9883269,2011-01-11,18.845,73048814,NVDA
9883270,2011-01-12,21.663,92396027,NVDA
9883271,2011-01-13,21.701,72613467,NVDA
9883272,2011-01-14,21.888,42959801,NVDA
9883273,2011-01-18,21.375,48734053,NVDA
9883274,2011-01-19,20.794,32257588,NVDA
9883275,2011-01-20,20.81,29945825,NVDA
9883276,2011-01-21,20.615,19919307,NVDA
9883277,2011-01-24,22.945,55412948,NVDA
9883278,2011-01-25,22.238,29250866,NVDA
9883279,2011-01-26,22.767,28931956,NVDA
9883280,2011-01-27,22.702,17703064,NVDA
9883281,2011-01-28,22.044,29498191,NVDA
9883282,2011-01-31,22.193,20196788,NVDA
9883283,2011-02-01,22.702,17611057,NVDA
9883284,2011-02-02,23.732,43276221,NVDA
9883285,2011-02-03,23.28,27774589,NVDA
9883286,2011-02-04,23.816,23509258,NVDA
9883287,2011-02-07,22.825,25152779,NVDA
9883288,2011-02-08,22.148,29003197,NVDA
9883289,2011-02-09,21.61,34401790,NVDA
9883290,2011-02-10,21.172,28065634,NVDA
9883291,2011-02-11,21.774,36513514,NVDA
9883292,2011-02-14,21.441,34665237,NVDA
9883293,2011-02-15,20.923,23851132,NVDA
9883294,2011-02-16,21.691,34593993,NVDA
9883295,2011-02-17,23.826,93451695,NVDA
9883296,2011-02-18,23.779,37571305,NVDA
9883297,2011-02-22,21.535,37569989,NVDA
9883298,2011-02-23,20.514,40168355,NVDA
9883299,2011-02-24,21.013,33564996,NVDA
9883300,2011-02-25,21.45,20898184,NVDA
9883301,2011-02-28,21.022,24346050,NVDA
9883302,2011-03-01,20.088,26592709,NVDA
9883303,2011-03-02,19.251,46278075,NVDA
9883304,2011-03-03,19.365,42915913,NVDA
9883305,2011-03-04,19.251,25859829,NVDA
9883306,2011-03-07,18.99,27458092,NVDA
9883307,2011-03-08,18.138,52455425,NVDA
9883308,2011-03-09,17.759,35538769,NVDA
9883309,2011-03-10,16.625,46377508,NVDA
9883310,2011-03-11,16.746,40059363,NVDA
9883311,2011-03-14,16.886,27036190,NVDA
9883312,2011-03-15,16.385,33823767,NVDA
9883313,2011-03-16,16.265,39759175,NVDA
9883314,2011-03-17,16.57,33372615,NVDA
9883315,2011-03-18,16.347,23881595,NVDA
9883316,2011-03-21,16.477,20260709,NVDA
9883317,2011-03-22,16.191,19362851,NVDA
9883318,2011-03-23,16.523,21083110,NVDA
9883319,2011-03-24,17.839,47962887,NVDA
9883320,2011-03-25,17.285,32228048,NVDA
9883321,2011-03-28,17.924,32432462,NVDA
9883322,2011-03-29,17.787,19286698,NVDA
9883323,2011-03-30,17.116,31682452,NVDA
9883324,2011-03-31,17.125,17652380,NVDA
9883325,2011-04-01,16.886,22881079,NVDA
9883326,2011-04-04,16.283,24831683,NVDA
9883327,2011-04-05,16.311,22118867,NVDA
9883328,2011-04-06,16.201,23087449,NVDA
9883329,2011-04-07,16.793,27501325,NVDA
9883330,2011-04-08,16.283,20107281,NVDA
9883331,2011-04-11,16.07,14702479,NVDA
9883332,2011-04-12,16.116,22643784,NVDA
9883333,2011-04-13,16.477,20174490,NVDA
9883334,2011-04-14,17.172,33807108,NVDA
9883335,2011-04-15,17.359,26146178,NVDA
9883336,2011-04-18,16.784,20026658,NVDA
9883337,2011-04-19,16.719,17765712,NVDA
9883338,2011-04-20,17.23,17486871,NVDA
9883339,2011-04-21,17.182,11352161,NVDA
9883340,2011-04-25,17.454,16692835,NVDA
9883341,2011-04-26,17.905,18225590,NVDA
9883342,2011-04-27,17.905,12125647,NVDA
9883343,2011-04-28,18.1,18465344,NVDA
9883344,2011-04-29,18.556,22520821,NVDA
9883345,2011-05-02,18.306,16538871,NVDA
9883346,2011-05-03,17.434,21803673,NVDA
9883347,2011-05-04,17.304,17221384,NVDA
9883348,2011-05-05,17.313,14609513,NVDA
9883349,2011-05-06,17.924,22661724,NVDA
9883350,2011-05-09,18.324,19030079,NVDA
9883351,2011-05-10,18.353,18600951,NVDA
9883352,2011-05-11,18.437,16623510,NVDA
9883353,2011-05-12,19.02,32434241,NVDA
9883354,2011-05-13,16.943,54562836,NVDA
9883355,2011-05-16,16.422,19619990,NVDA
9883356,2011-05-17,16.356,38269923,NVDA
9883357,2011-05-18,16.736,17752538,NVDA
9883358,2011-05-19,16.496,17538037,NVDA
9883359,2011-05-20,16.784,15514782,NVDA
9883360,2011-05-23,16.765,15818937,NVDA
9883361,2011-05-24,16.83,19409201,NVDA
9883362,2011-05-25,17.033,14686842,NVDA
9883363,2011-05-26,17.462,19035386,NVDA
9883364,2011-05-27,18.092,17751797,NVDA
9883365,2011-05-31,18.593,32352797,NVDA
9883366,2011-06-01,17.759,20523165,NVDA
9883367,2011-06-02,17.673,16366216,NVDA
9883368,2011-06-03,17.125,14801255,NVDA
9883369,2011-06-06,16.765,11745580,NVDA
9883370,2011-06-07,16.756,11691609,NVDA
9883371,2011-06-08,16.301,15334374,NVDA
9883372,2011-06-09,16.116,19975763,NVDA
9883373,2011-06-10,15.883,13298356,NVDA
9883374,2011-06-13,15.773,15487293,NVDA
9883375,2011-06-14,15.902,14404446,NVDA
9883376,2011-06-15,15.56,25216675,NVDA
9883377,2011-06-16,15.02,27615251,NVDA
9883378,2011-06-17,14.66,39553140,NVDA
9883379,2011-06-20,14.493,20099996,NVDA
9883380,2011-06-21,14.807,18972838,NVDA
9883381,2011-06-22,14.603,17560817,NVDA
9883382,2011-06-23,15.039,20047150,NVDA
9883383,2011-06-24,14.603,14255261,NVDA
9883384,2011-06-27,14.299,30758004,NVDA
9883385,2011-06-28,14.379,18647469,NVDA
9883386,2011-06-29,14.603,25880924,NVDA
9883387,2011-06-30,14.788,17576667,NVDA
9883388,2011-07-01,14.975,14571303,NVDA
9883389,2011-07-05,14.733,14420084,NVDA
9883390,2011-07-06,14.54,14267571,NVDA
9883391,2011-07-07,14.584,26558381,NVDA
9883392,2011-07-08,14.316,16693101,NVDA
9883393,2011-07-11,13.814,19249571,NVDA
9883394,2011-07-12,13.632,23367320,NVDA
9883395,2011-07-13,13.602,17088759,NVDA
9883396,2011-07-14,13.062,29343365,NVDA
9883397,2011-07-15,13.08,22301711,NVDA
9883398,2011-07-18,12.795,22045840,NVDA
9883399,2011-07-19,13.193,16206309,NVDA
9883400,2011-07-20,13.027,17852808,NVDA
9883401,2011-07-21,13.641,30808249,NVDA
9883402,2011-07-22,13.916,19852838,NVDA
9883403,2011-07-25,13.694,15275684,NVDA
9883404,2011-07-26,13.36,18813645,NVDA
9883405,2011-07-27,12.859,17573442,NVDA
9883406,2011-07-28,12.831,17465503,NVDA
9883407,2011-07-29,12.831,18259509,NVDA
9883408,2011-08-01,13.517,27472014,NVDA
9883409,2011-08-02,13.379,36541284,NVDA
9883410,2011-08-03,13.741,20623126,NVDA
9883411,2011-08-04,12.433,26210335,NVDA
9883412,2011-08-05,12.017,34236859,NVDA
9883413,2011-08-08,11.067,29194886,NVDA
9883414,2011-08-09,11.998,35831240,NVDA
9883415,2011-08-10,11.45,30696637,NVDA
9883416,2011-08-11,12.441,28449900,NVDA
9883417,2011-08-12,11.949,86090762,NVDA
9883418,2011-08-15,12.404,23267585,NVDA
9883419,2011-08-16,12.051,19311021,NVDA
9883420,2011-08-17,11.884,14909789,NVDA
9883421,2011-08-18,11.076,21612694,NVDA
9883422,2011-08-19,10.884,20514554,NVDA
9883423,2011-08-22,11.076,16487326,NVDA
9883424,2011-08-23,12.275,25277569,NVDA
9883425,2011-08-24,12.098,18481623,NVDA
9883426,2011-08-25,11.58,18603517,NVDA
9883427,2011-08-26,12.07,19742008,NVDA
9883428,2011-08-29,12.394,16208589,NVDA
9883429,2011-08-30,12.693,18447569,NVDA
9883430,2011-08-31,12.349,19016312,NVDA
9883431,2011-09-01,12.321,20536383,NVDA
9883432,2011-09-02,11.988,12683719,NVDA
9883433,2011-09-06,12.23,18631130,NVDA
9883434,2011-09-07,13.221,43258140,NVDA
9883435,2011-09-08,13.156,23713815,NVDA
9883436,2011-09-09,12.876,23359989,NVDA
9883437,2011-09-12,13.185,24668508,NVDA
9883438,2011-09-13,13.482,22844599,NVDA
9883439,2011-09-14,14.177,41680806,NVDA
9883440,2011-09-15,14.369,20271337,NVDA
9883441,2011-09-16,14.343,37447467,NVDA
9883442,2011-09-19,14.047,25993437,NVDA
9883443,2011-09-20,13.686,21241374,NVDA
9883444,2011-09-21,13.417,19242069,NVDA
9883445,2011-09-22,12.534,35348207,NVDA
9883446,2011-09-23,12.795,27247466,NVDA
9883447,2011-09-26,12.821,26174053,NVDA
9883448,2011-09-27,12.841,21041165,NVDA
9883449,2011-09-28,12.449,33292308,NVDA
9883450,2011-09-29,12.144,23339651,NVDA
9883451,2011-09-30,11.606,18261859,NVDA
9883452,2011-10-03,10.957,25588814,NVDA
9883453,2011-10-04,11.969,36673886,NVDA
9883454,2011-10-05,12.394,23076535,NVDA
9883455,2011-10-06,12.886,20831414,NVDA
9883456,2011-10-07,13.128,21743407,NVDA
9883457,2011-10-10,13.714,14383844,NVDA
9883458,2011-10-11,13.565,21988725,NVDA
9883459,2011-10-12,13.555,16489869,NVDA
9883460,2011-10-13,14.343,22996620,NVDA
9883461,2011-10-14,14.584,18928009,NVDA
9883462,2011-10-17,13.861,16474301,NVDA
9883463,2011-10-18,14.359,15918819,NVDA
9883464,2011-10-19,14.075,15016823,NVDA
9883465,2011-10-20,13.37,26679941,NVDA
9883466,2011-10-21,13.435,16917993,NVDA
9883467,2011-10-24,13.934,14419696,NVDA
9883468,2011-10-25,13.407,15568615,NVDA
9883469,2011-10-26,13.565,13546809,NVDA
9883470,2011-10-27,14.149,15557682,NVDA
9883471,2011-10-28,14.473,13198303,NVDA
9883472,2011-10-31,13.732,14014444,NVDA
9883473,2011-11-01,13.045,21309954,NVDA
9883474,2011-11-02,12.813,25911173,NVDA
9883475,2011-11-03,13.593,20177829,NVDA
9883476,2011-11-04,13.749,17645043,NVDA
9883477,2011-11-07,13.676,16530797,NVDA
9883478,2011-11-08,13.99,14802630,NVDA
9883479,2011-11-09,13.284,14320735,NVDA
9883480,2011-11-10,13.426,26512329,NVDA
9883481,2011-11-11,13.898,47194516,NVDA
9883482,2011-11-14,13.632,13463978,NVDA
9883483,2011-11-15,13.804,13623029,NVDA
9883484,2011-11-16,13.527,13804942,NVDA
9883485,2011-11-17,13.045,17714291,NVDA
9883486,2011-11-18,12.924,13504900,NVDA
9883487,2011-11-21,13.575,35812631,NVDA
9883488,2011-11-22,13.99,34691989,NVDA
9883489,2011-11-23,13.397,22239004,NVDA
9883490,2011-11-25,13.027,10956558,NVDA
9883491,2011-11-28,13.758,18605823,NVDA
9883492,2011-11-29,13.834,16798845,NVDA
9883493,2011-11-30,14.502,19667875,NVDA
9883494,2011-12-01,14.679,14269386,NVDA
9883495,2011-12-02,14.584,14724717,NVDA
9883496,2011-12-05,14.359,17369366,NVDA
9883497,2011-12-06,14.158,15401049,NVDA
9883498,2011-12-07,14.075,13735822,NVDA
9883499,2011-12-08,13.632,13241009,NVDA
9883500,2011-12-09,13.824,14977478,NVDA
9883501,2011-12-12,13.482,15444337,NVDA
9883502,2011-12-13,13.108,13900151,NVDA
9883503,2011-12-14,12.6,17116680,NVDA
9883504,2011-12-15,12.488,11719816,NVDA
9883505,2011-12-16,12.534,16682391,NVDA
9883506,2011-12-19,12.201,12482615,NVDA
9883507,2011-12-20,12.896,10979894,NVDA
9883508,2011-12-21,12.731,14775876,NVDA
9883509,2011-12-22,13.267,15535792,NVDA
9883510,2011-12-23,13.146,6708061,NVDA
9883511,2011-12-27,13.045,5273504,NVDA
9883512,2011-12-28,12.721,6304117,NVDA
9883513,2011-12-29,12.963,5681454,NVDA
9883514,2011-12-30,12.859,5037855,NVDA
9883515,2012-01-03,13.027,12611981,NVDA
9883516,2012-01-04,13.175,8093166,NVDA
9883517,2012-01-05,13.65,15185820,NVDA
9883518,2012-01-06,13.49,12362429,NVDA
9883519,2012-01-09,13.49,13694948,NVDA
9883520,2012-01-10,13.435,14722086,NVDA
9883521,2012-01-11,13.166,13050792,NVDA
9883522,2012-01-12,13.08,17578367,NVDA
9883523,2012-01-13,12.739,13589684,NVDA
9883524,2012-01-17,12.544,16899931,NVDA
9883525,2012-01-18,12.971,17049561,NVDA
9883526,2012-01-19,13.311,16391309,NVDA
9883527,2012-01-20,13.193,14719583,NVDA
9883528,2012-01-23,13.555,15165164,NVDA
9883529,2012-01-24,13.861,19641139,NVDA
9883530,2012-01-25,13.776,34336078,NVDA
9883531,2012-01-26,13.65,19335094,NVDA
9883532,2012-01-27,13.834,12129015,NVDA
9883533,2012-01-30,13.732,10750466,NVDA
9883534,2012-01-31,13.704,9645295,NVDA
9883535,2012-02-01,13.852,11533273,NVDA
9883536,2012-02-02,14.359,18765511,NVDA
9883537,2012-02-03,14.679,13349814,NVDA
9883538,2012-02-06,14.557,7514794,NVDA
9883539,2012-02-07,14.603,11055634,NVDA
9883540,2012-02-08,15.133,22839740,NVDA
9883541,2012-02-09,15.123,15144231,NVDA
9883542,2012-02-10,14.752,11863431,NVDA
9883543,2012-02-13,14.983,16457772,NVDA
9883544,2012-02-14,15.067,12228639,NVDA
9883545,2012-02-15,15.001,26221396,NVDA
9883546,2012-02-16,15.263,50892061,NVDA
9883547,2012-02-17,14.705,27495437,NVDA
9883548,2012-02-21,14.78,13962563,NVDA
9883549,2012-02-22,14.679,13269445,NVDA
9883550,2012-02-23,14.76,8729435,NVDA
9883551,2012-02-24,14.65,9880156,NVDA
9883552,2012-02-27,14.351,20083650,NVDA
9883553,2012-02-28,14.223,18858832,NVDA
9883554,2012-02-29,14.056,18571409,NVDA
9883555,2012-03-01,14.149,12125166,NVDA
9883556,2012-03-02,14.271,18432855,NVDA
9883557,2012-03-05,13.786,13873581,NVDA
9883558,2012-03-06,13.657,12702629,NVDA
9883559,2012-03-07,13.741,9173902,NVDA
9883560,2012-03-08,13.776,11609804,NVDA
9883561,2012-03-09,13.749,9911513,NVDA
9883562,2012-03-12,13.537,8082339,NVDA
9883563,2012-03-13,13.722,14915178,NVDA
9883564,2012-03-14,13.321,19828785,NVDA
9883565,2012-03-15,13.527,10308876,NVDA
9883566,2012-03-16,13.546,11542291,NVDA
9883567,2012-03-19,13.583,10923675,NVDA
9883568,2012-03-20,13.36,12116108,NVDA
9883569,2012-03-21,13.417,12606879,NVDA
9883570,2012-03-22,13.397,11463177,NVDA
9883571,2012-03-23,13.5,7500156,NVDA
9883572,2012-03-26,13.657,7776508,NVDA
9883573,2012-03-27,13.749,11325408,NVDA
9883574,2012-03-28,14.065,24047983,NVDA
9883575,2012-03-29,14.13,10042660,NVDA
9883576,2012-03-30,14.29,14207821,NVDA
9883577,2012-04-02,14.223,10975861,NVDA
9883578,2012-04-03,13.99,11600683,NVDA
9883579,2012-04-04,13.593,13363056,NVDA
9883580,2012-04-05,13.575,10131730,NVDA
9883581,2012-04-09,13.397,9014008,NVDA
9883582,2012-04-10,13.136,12674100,NVDA
9883583,2012-04-11,13.302,10049640,NVDA
9883584,2012-04-12,13.622,10370458,NVDA
9883585,2012-04-13,13.136,8388764,NVDA
9883586,2012-04-16,12.981,12493213,NVDA
9883587,2012-04-17,13.009,12414005,NVDA
9883588,2012-04-18,12.869,10798838,NVDA
9883589,2012-04-19,12.664,17977804,NVDA
9883590,2012-04-20,12.423,13731466,NVDA
9883591,2012-04-23,12.275,19030159,NVDA
9883592,2012-04-24,11.893,19672250,NVDA
9883593,2012-04-25,12.134,19592444,NVDA
9883594,2012-04-26,12.144,14529331,NVDA
9883595,2012-04-27,12.043,12808725,NVDA
9883596,2012-04-30,12.061,7068605,NVDA
9883597,2012-05-01,12.275,11012154,NVDA
9883598,2012-05-02,11.921,18431128,NVDA
9883599,2012-05-03,11.718,11304599,NVDA
9883600,2012-05-04,11.375,14688557,NVDA
9883601,2012-05-07,11.571,16387409,NVDA
9883602,2012-05-08,11.562,12457521,NVDA
9883603,2012-05-09,11.606,13797853,NVDA
9883604,2012-05-10,11.524,16085395,NVDA
9883605,2012-05-11,12.257,38926935,NVDA
9883606,2012-05-14,12.182,11703842,NVDA
9883607,2012-05-15,12.061,16167219,NVDA
9883608,2012-05-16,11.812,12330751,NVDA
9883609,2012-05-17,11.737,6833876,NVDA
9883610,2012-05-18,11.207,15286992,NVDA
9883611,2012-05-21,11.401,11217990,NVDA
9883612,2012-05-22,11.264,11055593,NVDA
9883613,2012-05-23,11.544,13150927,NVDA
9883614,2012-05-24,11.236,11396407,NVDA
9883615,2012-05-25,11.506,10555998,NVDA
9883616,2012-05-29,11.804,8353095,NVDA
9883617,2012-05-30,11.661,10233751,NVDA
9883618,2012-05-31,11.534,9651647,NVDA
9883619,2012-06-01,11.114,11885715,NVDA
9883620,2012-06-04,10.884,11665506,NVDA
9883621,2012-06-05,11.188,9841598,NVDA
9883622,2012-06-06,11.496,8759888,NVDA
9883623,2012-06-07,11.03,14191721,NVDA
9883624,2012-06-08,11.246,9980826,NVDA
9883625,2012-06-11,11.375,22609630,NVDA
9883626,2012-06-12,11.606,13374702,NVDA
9883627,2012-06-13,11.3,13330465,NVDA
9883628,2012-06-14,11.161,15898976,NVDA
9883629,2012-06-15,11.401,10385264,NVDA
9883630,2012-06-18,11.506,8194038,NVDA
9883631,2012-06-19,12.275,25880819,NVDA
9883632,2012-06-20,12.478,26213848,NVDA
9883633,2012-06-21,11.913,13915204,NVDA
9883634,2012-06-22,12.051,23317661,NVDA
9883635,2012-06-25,11.68,11900234,NVDA
9883636,2012-06-26,11.812,11780209,NVDA
9883637,2012-06-27,12.191,13636232,NVDA
9883638,2012-06-28,12.283,14711590,NVDA
9883639,2012-06-29,12.821,16612161,NVDA
9883640,2012-07-02,12.469,15673791,NVDA
9883641,2012-07-03,12.805,5910563,NVDA
9883642,2012-07-05,12.673,7547950,NVDA
9883643,2012-07-06,12.433,10313717,NVDA
9883644,2012-07-09,12.266,8255671,NVDA
9883645,2012-07-10,11.893,13793576,NVDA
9883646,2012-07-11,11.698,13076125,NVDA
9883647,2012-07-12,11.506,12722660,NVDA
9883648,2012-07-13,11.652,8737658,NVDA
9883649,2012-07-16,11.689,9013226,NVDA
9883650,2012-07-17,11.478,12057519,NVDA
9883651,2012-07-18,12.116,16599965,NVDA
9883652,2012-07-19,12.238,10860085,NVDA
9883653,2012-07-20,11.884,12153015,NVDA
9883654,2012-07-23,12.043,12168599,NVDA
9883655,2012-07-24,11.913,9462370,NVDA
9883656,2012-07-25,12.144,11183580,NVDA
9883657,2012-07-26,12.201,9119476,NVDA
9883658,2012-07-27,12.507,10145449,NVDA
9883659,2012-07-30,12.366,9796065,NVDA
9883660,2012-07-31,12.563,10449137,NVDA
9883661,2012-08-01,12.423,9051356,NVDA
9883662,2012-08-02,12.469,9913610,NVDA
9883663,2012-08-03,12.731,8798994,NVDA
9883664,2012-08-06,12.999,9713116,NVDA
9883665,2012-08-07,13.128,10978166,NVDA
9883666,2012-08-08,13.201,13933842,NVDA
9883667,2012-08-09,13.65,22109276,NVDA
9883668,2012-08-10,13.565,34457396,NVDA
9883669,2012-08-13,13.741,12051223,NVDA
9883670,2012-08-14,13.537,10478986,NVDA
9883671,2012-08-15,13.435,16016532,NVDA
9883672,2012-08-16,13.714,10000785,NVDA
9883673,2012-08-17,13.593,8351044,NVDA
9883674,2012-08-20,13.593,8478436,NVDA
9883675,2012-08-21,13.555,8619557,NVDA
9883676,2012-08-22,13.583,8448967,NVDA
9883677,2012-08-23,13.275,10218777,NVDA
9883678,2012-08-24,13.546,9369618,NVDA
9883679,2012-08-27,13.311,9186922,NVDA
9883680,2012-08-28,13.257,8373677,NVDA
9883681,2012-08-29,13.284,6748453,NVDA
9883682,2012-08-30,13.037,8285641,NVDA
9883683,2012-08-31,13.018,13070373,NVDA
9883684,2012-09-04,12.312,18712703,NVDA
9883685,2012-09-05,12.356,12940758,NVDA
9883686,2012-09-06,12.739,17711206,NVDA
9883687,2012-09-07,12.433,21048199,NVDA
9883688,2012-09-10,12.321,10000528,NVDA
9883689,2012-09-11,12.469,10318256,NVDA
9883690,2012-09-12,12.61,8692935,NVDA
9883691,2012-09-13,12.693,11693936,NVDA
9883692,2012-09-14,12.841,9147197,NVDA
9883693,2012-09-17,12.488,13293925,NVDA
9883694,2012-09-18,12.572,9700634,NVDA
9883695,2012-09-19,12.721,12177726,NVDA
9883696,2012-09-20,12.628,8638976,NVDA
9883697,2012-09-21,12.678,9165148,NVDA
9883698,2012-09-24,12.673,9642017,NVDA
9883699,2012-09-25,12.441,12975515,NVDA
9883700,2012-09-26,12.23,11770146,NVDA
9883701,2012-09-27,12.312,15059608,NVDA
9883702,2012-09-28,12.375,13082703,NVDA
9883703,2012-10-01,12.162,13586970,NVDA
9883704,2012-10-02,12.22,7962152,NVDA
9883705,2012-10-03,12.09,11610063,NVDA
9883706,2012-10-04,12.638,13543290,NVDA
9883707,2012-10-05,12.339,13016513,NVDA
9883708,2012-10-08,12.22,6482955,NVDA
9883709,2012-10-09,11.959,9872250,NVDA
9883710,2012-10-10,11.756,8799593,NVDA
9883711,2012-10-11,11.82,8636511,NVDA
9883712,2012-10-12,11.718,7024532,NVDA
9883713,2012-10-15,11.865,6725030,NVDA
9883714,2012-10-16,12.211,9909469,NVDA
9883715,2012-10-17,12.116,10555990,NVDA
9883716,2012-10-18,11.93,6864986,NVDA
9883717,2012-10-19,11.226,19116326,NVDA
9883718,2012-10-22,11.105,12957040,NVDA
9883719,2012-10-23,11.44,15465367,NVDA
9883720,2012-10-24,11.29,8970552,NVDA
9883721,2012-10-25,11.3,8281926,NVDA
9883722,2012-10-26,11.179,10492074,NVDA
9883723,2012-10-31,11.114,9353169,NVDA
9883724,2012-11-01,11.643,12751721,NVDA
9883725,2012-11-02,11.59,6916948,NVDA
9883726,2012-11-05,12.08,11986480,NVDA
9883727,2012-11-06,12.07,9452651,NVDA
9883728,2012-11-07,11.698,8747005,NVDA
9883729,2012-11-08,11.766,22600962,NVDA
9883730,2012-11-09,11.31,22803690,NVDA
9883731,2012-11-12,11.049,17343502,NVDA
9883732,2012-11-13,10.976,13260657,NVDA
9883733,2012-11-14,10.707,16689380,NVDA
